genbank_accession,domain,phylum,class,order,family,genus,species,temperature_optimum,temperature_min,temperature_max,reported_temperature_optimum,reported_temperature_min,reported_temperature_max,partition_temperature,extracellular_soluble_aa_A,extracellular_soluble_aa_C,extracellular_soluble_aa_D,extracellular_soluble_aa_E,extracellular_soluble_aa_F,extracellular_soluble_aa_G,extracellular_soluble_aa_H,extracellular_soluble_aa_I,extracellular_soluble_aa_K,extracellular_soluble_aa_L,extracellular_soluble_aa_M,extracellular_soluble_aa_N,extracellular_soluble_aa_P,extracellular_soluble_aa_Q,extracellular_soluble_aa_R,extracellular_soluble_aa_S,extracellular_soluble_aa_T,extracellular_soluble_aa_V,extracellular_soluble_aa_W,extracellular_soluble_aa_Y,intracellular_soluble_aa_A,intracellular_soluble_aa_C,intracellular_soluble_aa_D,intracellular_soluble_aa_E,intracellular_soluble_aa_F,intracellular_soluble_aa_G,intracellular_soluble_aa_H,intracellular_soluble_aa_I,intracellular_soluble_aa_K,intracellular_soluble_aa_L,intracellular_soluble_aa_M,intracellular_soluble_aa_N,intracellular_soluble_aa_P,intracellular_soluble_aa_Q,intracellular_soluble_aa_R,intracellular_soluble_aa_S,intracellular_soluble_aa_T,intracellular_soluble_aa_V,intracellular_soluble_aa_W,intracellular_soluble_aa_Y,membrane_aa_A,membrane_aa_C,membrane_aa_D,membrane_aa_E,membrane_aa_F,membrane_aa_G,membrane_aa_H,membrane_aa_I,membrane_aa_K,membrane_aa_L,membrane_aa_M,membrane_aa_N,membrane_aa_P,membrane_aa_Q,membrane_aa_R,membrane_aa_S,membrane_aa_T,membrane_aa_V,membrane_aa_W,membrane_aa_Y,diff_extra_intra_aa_A,diff_extra_intra_aa_C,diff_extra_intra_aa_D,diff_extra_intra_aa_E,diff_extra_intra_aa_F,diff_extra_intra_aa_G,diff_extra_intra_aa_H,diff_extra_intra_aa_I,diff_extra_intra_aa_K,diff_extra_intra_aa_L,diff_extra_intra_aa_M,diff_extra_intra_aa_N,diff_extra_intra_aa_P,diff_extra_intra_aa_Q,diff_extra_intra_aa_R,diff_extra_intra_aa_S,diff_extra_intra_aa_T,diff_extra_intra_aa_V,diff_extra_intra_aa_W,diff_extra_intra_aa_Y,genome_id_x,label_x,p0.03_seed0,p0.03_seed1,p0.03_seed2,p0.03_seed4,p0.03_seed5,p0.05_seed0,p0.05_seed1,p0.05_seed2,p0.05_seed4,p0.05_seed5,p0.1_seed0,p0.1_seed1,p0.1_seed2,p0.1_seed4,p0.1_seed5,p0.2_seed0,p0.2_seed1,p0.2_seed2,p0.2_seed4,p0.2_seed5,p0.4_seed0,p0.4_seed1,p0.4_seed2,p0.4_seed4,p0.4_seed5,p0.7_seed0,p0.7_seed1,p0.7_seed2,p0.7_seed4,p0.7_seed5,p0.95_seed0,p0.95_seed1,p0.95_seed2,p0.95_seed4,p0.95_seed5,genome_id_y,label_y,cv_0,cv_1,cv_2,cv_3,cv_4,test
GCA_016653315,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Halochromatium,Halochromatium roseum,34.7698080533096,17.085106609732,43.6952060192269,27.0,20.0,35.0,train,0.11961950059453,0.0067235974489244,0.0649983785536698,0.066500918819587,0.0302237595935574,0.0838828234785428,0.0167008972003026,0.0453356393903361,0.0251756566857637,0.102637552697006,0.0162577018700681,0.0311641984650308,0.0564587612150037,0.0491298238028321,0.0704788671494973,0.0596367960220516,0.0525024321694951,0.0635715057831585,0.0141606312831045,0.0248405577775375,0.114580612592924,0.0104101019443958,0.0616267172115336,0.067249913535369,0.0320434328016058,0.0741159640466885,0.0233170947564493,0.0480631523287141,0.0286000238027344,0.112921609927498,0.0204495841310843,0.0251150798310165,0.0533492763729105,0.0463122934733381,0.08001872268776,0.0542550582807556,0.0478195337379798,0.0634702310063364,0.0133870412482217,0.0228945562826838,0.130351291734186,0.0047043538473619,0.031467058815131,0.0314242270653826,0.0491994032109535,0.0905677348429145,0.0146698742888144,0.0622416710093301,0.0158763019067267,0.164124126410771,0.0285544998322423,0.0184390682666704,0.0482214115916992,0.0279191622109749,0.0502345038298722,0.0561238694202722,0.0487211153387634,0.0821156028925708,0.0232362242384871,0.021808499246875,0.0050388880016058,-0.003686504,0.0033716613421362,-0.000748995,-0.001819673,0.0097668594318543,-0.006616198,-0.002727513,-0.003424367,-0.010284057,-0.004191882,0.0060491186340142,0.0031094848420932,0.0028175303294939,-0.009539856,0.005381737741296,0.0046828984315153,0.0001012747768221,0.0007735900348827,0.0019460014948537,GCA_016653315.1,27.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,train,-,train,-,-,train,-,train,train,train,train,train,train,train,GCA_016653315.1,27.0,train,train,valid,train,train,-
GCA_016722785,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_B,Ramlibacter,Ramlibacter monticola,35.0694048029814,18.2357208007743,44.5243514153113,26.0,15.0,37.0,train,0.1314960502722,0.0061870991712841,0.052699384520944,0.050203544254721,0.0324701549197938,0.0918291520604817,0.0177414664878923,0.0351598468571797,0.0400949873188698,0.0882953976382404,0.0177778136762354,0.0330234398979047,0.0635833481414471,0.0444041484257628,0.0667172834919147,0.0527478474387347,0.0573881718171978,0.0800647787667802,0.0138684716411159,0.0242476132012988,0.127624994195454,0.0103824570552914,0.0540140666469014,0.0619203937803845,0.0328590870610423,0.0850235575257275,0.0244755369651334,0.0385600440073869,0.0304015316856758,0.10351023207467,0.0229024157626458,0.0235918171978867,0.0556829182041271,0.040189603254832,0.0800891578229202,0.0487989055305712,0.0485117144663568,0.0767943190464113,0.0138016024118334,0.0208656453047475,0.146143346237329,0.0076920494976392,0.0234397726509879,0.0260970261138087,0.0523395018908456,0.0952527467609478,0.0154344469556266,0.0510136722683434,0.0171686544787307,0.151211707579046,0.0304045738324867,0.0169281031126227,0.0501633511602407,0.024452326075768,0.0516402246637875,0.0503255834769182,0.0479144755980218,0.0952079930184161,0.024933428807984,0.0222370158204479,0.0038710560767458,-0.004195358,-0.001314682,-0.01171685,-0.000388932,0.0068055945347541,-0.00673407,-0.003400197,0.009693455633194,-0.015214834,-0.005124602,0.0094316227000179,0.0079004299373199,0.0042145451709308,-0.013371874,0.0039489419081635,0.008876457350841,0.0032704597203689,6.68692292825259e-05,0.0033819678965512,GCA_016722785.1,26.0,train,-,-,-,-,train,-,-,-,-,train,-,-,-,-,-,-,-,train,-,-,-,-,train,train,train,-,train,train,train,train,train,train,train,train,GCA_016722785.1,26.0,train,train,valid,train,train,-
GCA_016734765,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,Microvirga soli,32.8430177422916,16.3778613421323,41.8973494391933,30.0,15.0,40.0,train,0.118920807827638,0.0051754470525859,0.0583216850629006,0.056929917578445,0.0340651660481033,0.0887417457945727,0.0148937195739143,0.046229575360293,0.045542729069263,0.0821383814527401,0.0200510917241046,0.0350592856798573,0.0574058900081939,0.0439581626259218,0.0643165276907504,0.0575685641297536,0.0571829662119824,0.0751313442907408,0.0126644816117992,0.0257025112064394,0.113928295988109,0.0084909535221131,0.0595940239761951,0.0645501582357964,0.0337820867031697,0.0828573454800114,0.0228548042515343,0.0506590941997937,0.0343132330040571,0.0980906804877976,0.0231635930606733,0.0265912965879575,0.0526263300819398,0.0344402944279133,0.077134410302022,0.0564898838422192,0.0533222129963152,0.0728815462488808,0.0124564519131609,0.0217733046903394,0.129147367667658,0.0055417522979867,0.0255615880903448,0.0270237109291126,0.0570636892528859,0.0943222600533725,0.0132306779955625,0.0719916566976473,0.0164207641892375,0.146232733147245,0.0308579491426643,0.0188491150578203,0.0473093872376103,0.022463523613795,0.0489402165577743,0.0565473451734609,0.0524932773023322,0.0907845362616688,0.0212825782440211,0.0239358710877989,0.0049925118395283,-0.003315506,-0.001272339,-0.007620241,0.0002830793449336,0.0058844003145612,-0.007961085,-0.004429519,0.0112294960652059,-0.015952299,-0.003112501,0.0084679890918997,0.0047795599262541,0.0095178681980084,-0.012817883,0.0010786802875344,0.0038607532156672,0.00224979804186,0.0002080296986383,0.0039292065160999,GCA_016734765.1,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,train,train,train,train,train,train,train,train,-,train,train,train,train,train,train,train,train,GCA_016734765.1,30.0,valid,train,train,train,train,-
GCA_016735115,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina mytili,26.5996626778407,12.4661017249487,35.8610030998898,27.5,15.0,37.0,train,0.0650913954525189,0.0051642145935503,0.0652028533214444,0.0635309852875613,0.0485584782285629,0.0813270916926735,0.0103655818100757,0.0684722841432605,0.0620820329915292,0.0733021251300341,0.009808292465448,0.0779462030019319,0.031431119037004,0.0425769059295586,0.0337345816614653,0.0719646307029276,0.0756055877544954,0.061636201515827,0.0091395452518947,0.0430598900282359,0.0585857049328972,0.0077735970614684,0.0600412503970686,0.0686328461133506,0.0485922519048109,0.062841236676763,0.0184187646057872,0.0800296477908071,0.0802608051134982,0.0872037271508443,0.0196938582245029,0.0638665312532157,0.0341613239498373,0.0356347654647977,0.036126906861495,0.0654831411744879,0.0609718450380962,0.0590875400237719,0.01020969697512,0.0423845592873792,0.0692179192412703,0.0059006322747521,0.0304012789193849,0.035637304210375,0.0782350193993389,0.0706908320160942,0.0131125161661158,0.116764262106624,0.0561143842506107,0.12796378790056,0.0284074579680988,0.0400021554821094,0.0305090530248598,0.0242671360827705,0.0252640465584135,0.0654458255496479,0.0532763328064377,0.072011064808162,0.0166690616467883,0.0401099295875844,0.0065056905196216,-0.002609382,0.0051616029243758,-0.005101861,-3.38e-05,0.0184858550159104,-0.008053183,-0.011557364,-0.018178772,-0.013901602,-0.009885566,0.0140796717487162,-0.002730205,0.0069421404647609,-0.002392325,0.0064814895284396,0.0146337427163992,0.002548661492055,-0.001070152,0.0006753307408567,GCA_016735115.1,27.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,train,train,-,-,train,train,train,-,train,train,train,train,train,train,train,train,train,train,GCA_016735115.1,27.5,train,valid,train,train,train,-
GCA_016743775,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,Microvirga aerilata,33.5885312686073,17.2984190613955,43.0246428972425,30.0,10.0,35.0,train,0.11790317741019,0.0052158813051833,0.0578279716797436,0.0571001742883226,0.0349406589758486,0.0885614509981677,0.0146389422677911,0.0474664351334614,0.0466747958656,0.0832434226906797,0.0190184949916047,0.0344554607149013,0.0574321520458129,0.0432464871007488,0.0632417628018922,0.057744977240371,0.0567937332814086,0.0754738663278791,0.0132727261119658,0.0257474287684263,0.115113046694841,0.0083713919370022,0.0595806199332643,0.0648819242356126,0.033954531946714,0.0836959089281224,0.0228171517594469,0.0495882882252579,0.0339718496793102,0.097604819040085,0.0226689119684235,0.0266422925352952,0.0526472925110504,0.0345890536690387,0.0774310459841217,0.0561496307513055,0.0531176421283631,0.0725294349500937,0.0126564916906055,0.0219886714320448,0.132707711265937,0.0057296027721166,0.0254619755543969,0.0270997572291472,0.0567167480291325,0.0938801733626132,0.0126019663912455,0.0709301652000358,0.0166411256984269,0.144819923008463,0.0303858529366847,0.0187317987687673,0.047622056864201,0.0225655770942277,0.0489386016188234,0.0571169776345377,0.052656524005877,0.0915419898784039,0.0201747318198334,0.023676740867129,0.0027901307153489,-0.003155511,-0.001752648,-0.00778175,0.0009861270291345,0.0048655420700453,-0.008178209,-0.002121853,0.0127029461862898,-0.014361396,-0.003650417,0.007813168179606,0.0047848595347624,0.0086574334317101,-0.014189283,0.0015953464890654,0.0036760911530454,0.0029444313777853,0.0006162344213603,0.0037587573363814,GCA_016743775.1,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,train,train,-,train,train,train,train,train,train,train,train,train,GCA_016743775.1,30.0,valid,train,train,train,train,-
GCA_016758215,Bacteria,Actinomycetota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter aridicollis,23.6397889699892,7.90161032351164,32.5076178390768,28.0,20.0,37.0,train,0.140725587528116,0.0043919180950903,0.0693108663615915,0.0654134026215776,0.0291243310323431,0.0992883735360273,0.013854417125572,0.04029318234701,0.0264969363220352,0.0827386954161172,0.0120608081904909,0.028309935623982,0.05684286046692,0.0318971534941441,0.0448014426432948,0.05998409989917,0.0754673078414643,0.0843771814162724,0.0131369735515395,0.0214845264872411,0.135100441009117,0.0053999337614765,0.0613266629978161,0.0683439622091792,0.0292084496450262,0.0892875374459321,0.0216433130218462,0.0435729955998695,0.0227564190358559,0.0975710881296083,0.0179080579412768,0.0210855149298145,0.052530137283075,0.030363888549949,0.0748893741953638,0.0557262705470156,0.059010804847863,0.0825765291511757,0.0127633666103058,0.0189352530884334,0.143255680380721,0.003678657631847,0.0249916238743512,0.02549761024007,0.0505576106503292,0.100739150353165,0.0097778446348351,0.0668517391571908,0.0146941175666158,0.137142818070551,0.0254702596257068,0.0177915746432454,0.0478704127891472,0.0216001476933175,0.0490738398211269,0.05719697228699,0.0590089504885503,0.105231488762316,0.0209232199878289,0.0186462813420946,0.0056251465189995,-0.001008016,0.0079842033637754,-0.00293056,-8.41e-05,0.0100008360900951,-0.007788896,-0.003279813,0.0037405172861792,-0.014832393,-0.00584725,0.0072244206941674,0.0043127231838449,0.001533264944195,-0.030087932,0.0042578293521544,0.0164565029936012,0.0018006522650966,0.0003736069412337,0.0025492733988077,GCA_016758215.1,28.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,train,train,train,train,-,train,train,train,train,train,train,train,GCA_016758215.1,28.0,train,valid,train,train,train,-
GCA_016758255,Bacteria,Actinomycetota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter chromiireducens,24.9736046456354,8.55072671360756,33.7323680038863,28.0,20.0,37.0,train,0.139488606176525,0.0042986447194289,0.066933279238029,0.0649626645801335,0.0286415316699027,0.0958839269326996,0.0137943026052684,0.0394605925367799,0.0238888727890959,0.0846784710348624,0.0118913070777909,0.0264101003661092,0.058857623090967,0.0337805855816694,0.050936524956289,0.0631949073134919,0.0758783242047507,0.0828237748862549,0.0131857304315066,0.0210102298084446,0.138513996819378,0.0054167795162399,0.05917206608471,0.0696750626749168,0.0288269894511691,0.0875143232150669,0.022117127440155,0.0432050667722244,0.0209073800148614,0.0985270526469301,0.0170975784217726,0.0200656958131072,0.0549803120898352,0.0314062098515941,0.077123828968659,0.0551386487218483,0.0590706750835086,0.0801655590047014,0.012629429779787,0.0184462176295339,0.143023030772208,0.0041238034270741,0.0247204894969555,0.0259114796563993,0.050051361450626,0.101196945110241,0.0101234163552723,0.065854312128746,0.0127808131485313,0.140961129058671,0.0247800390049277,0.0164952137082967,0.0497089517797859,0.0218695568027869,0.0510785904631463,0.0559839811823554,0.0587679206800553,0.103526819609653,0.020976314183204,0.0180658319810632,0.0009746093571463,-0.001118135,0.0077612131533189,-0.004712398,-0.000185458,0.0083696037176326,-0.008322825,-0.003744474,0.0029814927742345,-0.013848582,-0.005206271,0.006344404553002,0.0038773110011318,0.0023743757300752,-0.026187304,0.0080562585916435,0.016807649121242,0.0026582158815534,0.0005563006517195,0.0025640121789107,GCA_016758255.1,28.0,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,-,-,train,-,train,-,train,train,train,train,-,train,train,train,train,-,GCA_016758255.1,28.0,train,valid,train,train,train,-
GCA_016765695,Bacteria,Bacillota_A,Clostridia,Tissierellales,VENL01,Sporosalibacterium,Sporosalibacterium faouarense,40.4820222282489,20.2544788755248,48.6002713642244,40.0,20.0,48.0,train,0.0627437217282795,0.0018717828731867,0.0767430978006551,0.0906254874434565,0.0326392138511932,0.0734674777725783,0.0103338012790516,0.0800577133052565,0.0712447356106691,0.0694899391670566,0.0206286070815785,0.0706208079862736,0.0296365621587895,0.0313523631258774,0.0241771954453283,0.0692169708313835,0.0629776945874278,0.0692559663079082,0.0090859460302604,0.0438309156137888,0.0496068607409778,0.0096324689874815,0.0631768002252877,0.0836076832843386,0.0387922389184567,0.062242828576696,0.0156465575749963,0.0973781936866758,0.0912800273910991,0.0864865850471341,0.0253448705507191,0.0642546156635757,0.0280181364733149,0.0256649736320151,0.0386311743933742,0.0625842043311162,0.048224136987911,0.0616471937292211,0.0067829437732859,0.0409975060323223,0.0667735661939904,0.0052998982522571,0.0265638885669023,0.0319088649330912,0.0710044691730098,0.0795950697422819,0.0091315379364527,0.137179140424765,0.0563669616063263,0.124280360109733,0.0335703154180029,0.0416392978117795,0.0307110750486199,0.0173293149414628,0.0259521141635433,0.0687892018597941,0.0516530788351815,0.0747459526293419,0.0109926200687763,0.0365132722846876,0.0131368609873016,-0.007760686,0.0135662975753673,0.0070178041591179,-0.006153025,0.0112246491958822,-0.005312756,-0.01732048,-0.020035292,-0.016996646,-0.004716263,0.0063661923226978,0.0016184256854746,0.0056873894938622,-0.014453979,0.0066327665002673,0.0147535575995168,0.0076087725786871,0.0023030022569745,0.0028334095814664,GCA_016765695.1,40.0,-,-,-,-,-,train,-,-,-,-,train,-,-,-,-,-,-,-,-,train,-,train,-,-,train,train,-,train,train,train,train,train,train,train,train,GCA_016765695.1,40.0,train,train,train,valid,train,-
GCA_016861995,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Actinoplanes,Actinoplanes abujensis,28.0742369064208,15.4548744607102,37.5149552109977,27.5,20.0,37.0,train,0.135088578119418,0.0074434727385787,0.0621065583530688,0.0406493523675958,0.0280777423494701,0.101877406295066,0.0153235515922892,0.0333090774380482,0.029927364619028,0.0795152349073204,0.0112326845983885,0.0336848233068282,0.0611910085601259,0.0341981662543164,0.062392336901155,0.0597039016710106,0.0799703637061244,0.0809547120384213,0.0171043753224931,0.0262492888612518,0.1357500669929,0.0067388821963048,0.0641074976522308,0.0576505891753958,0.0264838022031611,0.0903556779802183,0.0232015122289201,0.0341680688904285,0.0188362307259616,0.102601255845281,0.0173384867571332,0.0179985177066459,0.0624972538946412,0.0284764486761961,0.0852482841368055,0.048679575977191,0.0596533751143707,0.0853018784567732,0.0149885448176465,0.0199240505717934,0.15278192566899,0.0047819688470381,0.0299835563599466,0.0250252771490974,0.0426419208474411,0.0999607799394787,0.0122445748581421,0.0499713945430143,0.011546529744278,0.142455175788629,0.0204268150072503,0.0156484443309021,0.0528643237777913,0.0206714906141717,0.0582651779835131,0.0500433579568147,0.0593914054094898,0.109920516409457,0.0214343028004562,0.0199410619640974,-0.000661489,0.0007045905422738,-0.002000939,-0.017001237,0.001593940146309,0.0115217283148479,-0.007877961,-0.000858991,0.0110911338930664,-0.023086021,-0.006105802,0.0156863056001823,-0.001306245,0.0057217175781202,-0.022855947,0.0110243256938196,0.0203169885917536,-0.004347166,0.0021158305048466,0.0063252382894584,GCA_016861995.1,27.5,-,-,-,-,-,-,-,-,-,-,train,-,-,-,train,train,-,-,-,train,train,-,-,-,train,train,-,train,-,train,train,train,train,train,train,GCA_016861995.1,27.5,train,train,valid,train,train,-
GCA_016862395,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Actinoplanes,Actinoplanes siamensis,31.0564451487357,18.3626745033152,40.2179207449703,27.5,25.0,40.0,train,0.136526125067333,0.0078105871406885,0.0624602125263209,0.0387560599382988,0.0267249400127319,0.104301331962196,0.016322045933108,0.0327206062386758,0.0268596053082611,0.079593310807502,0.0110639782576759,0.0321329758581852,0.0611992556681847,0.0336755056069732,0.0636109886881151,0.0620531560648352,0.079278071592968,0.0805604524753929,0.0169372214876842,0.0274135693648694,0.136559567964652,0.007516644116365,0.0635940657722975,0.0577627405511651,0.0262273945457254,0.0903343112207457,0.0230805059611994,0.0344906077947798,0.0184604171593487,0.10211492844733,0.0170215546914503,0.0179121208378632,0.062747806399338,0.028637683021589,0.0882762615938364,0.0481138329623564,0.0581321482748327,0.0842177611455073,0.0148809836989842,0.0199186638406329,0.154608797810815,0.0054061024007488,0.0295664133949081,0.0238355627934076,0.0408943947505408,0.10320784362419,0.0137588171524358,0.0475135271952739,0.0105925221951068,0.144040154159881,0.0202299026232968,0.0151533241321343,0.0536932944272253,0.0202299026232968,0.0606992592875597,0.0494906706527916,0.0586886858681999,0.107367486019112,0.0210178945810031,0.0200054443080714,-3.34e-05,0.0002939430243234,-0.001133853,-0.019006681,0.0004975454670065,0.01396702074145,-0.00675846,-0.001770002,0.0083991881489123,-0.022521618,-0.005957576,0.0142208550203219,-0.001548551,0.0050378225853841,-0.024665273,0.0139393231024788,0.0211459233181353,-0.003657309,0.0020562377887,0.0074949055242365,GCA_016862395.1,27.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,train,-,-,-,train,train,train,-,-,train,train,train,-,train,train,train,train,train,GCA_016862395.1,27.5,train,train,valid,train,train,-
GCA_016862595,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Catellatospora,Catellatospora citrea,29.6688665254421,16.6731488474023,39.5174798544933,24.3333333333333,15.0,30.0,train,0.132225673955949,0.0081309073543942,0.0608560694772189,0.0371898202360782,0.027931101927185,0.104594305570726,0.0172067374003957,0.0319546437108028,0.0254646504929092,0.0805190978528409,0.0120807858099028,0.0355133444929041,0.0608560694772189,0.0342280464231374,0.0562610018720645,0.062730674171859,0.0807045262304951,0.0833741868457616,0.0189746572750156,0.0292036994231399,0.140143636415638,0.0083179726001998,0.0642349861778057,0.0537867289183183,0.0259598855563741,0.0888521020288002,0.0252177377757658,0.0322348559937432,0.0179081985385852,0.104867700446472,0.0177020737729412,0.0169983894653478,0.0621554930277558,0.030276177598676,0.0837907034771965,0.04677454191483,0.0591366035175339,0.0852833821030446,0.0158198292024549,0.0205390014685156,0.159105322118214,0.0056164201492395,0.0288074126113125,0.0232023847950329,0.0416427744128201,0.100267719824558,0.0128049822469478,0.0456376858374314,0.0104695539901646,0.14436364326808,0.022347959823039,0.0152201568344504,0.0534072569160954,0.0211973341940873,0.0579907722103024,0.0482199479750128,0.059156587616534,0.107741090246264,0.022355554711679,0.0204454402187327,-0.007917962,-0.000187065,-0.003378917,-0.016596909,0.0019712163708109,0.0157422035419254,-0.008011,-0.000280212,0.0075564519543239,-0.024348603,-0.005621288,0.0185149550275563,-0.001299424,0.0039518688244613,-0.027529702,0.015956132257029,0.0215679227129611,-0.001909195,0.0031548280725607,0.0086646979546242,GCA_016862595.1,24.3333333333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,train,-,train,-,train,train,-,train,-,train,train,-,train,-,train,train,train,GCA_016862595.1,24.3333333333333,train,train,valid,train,train,-
GCA_016862675,Bacteria,Actinomycetota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Cellulomonas,Cellulomonas chitinilytica,27.6376728922059,12.8315776350716,36.0968810667075,26.5,4.0,30.0,train,0.138120114112111,0.0059861223582463,0.0733101510027152,0.0421145672896256,0.0254052938281014,0.101578833156026,0.0163123157454601,0.0263262357293701,0.0183870814080884,0.0821067339906953,0.0089394877657631,0.0242144206799091,0.0629522009982163,0.0330427602851744,0.0534622651995109,0.0625393649735096,0.0875318227769044,0.0979215293986884,0.0170215468648279,0.0227271524370557,0.139074690928227,0.0057912362691944,0.0711388625872354,0.0543477677205028,0.0241314935500788,0.0916744378357189,0.0237717227294612,0.0265219111169183,0.0147004863170744,0.0998874150019062,0.0147434440269989,0.0142861234067611,0.0613239208217809,0.0270669370615852,0.0830166693813552,0.049569617443694,0.0640982729210705,0.101298754763383,0.0154781998571656,0.0180780362598869,0.15251300899028,0.004609606543785,0.0327498623305428,0.0238214566356678,0.0393641836665243,0.100495610045849,0.011892166143832,0.0404779141066335,0.0094233970015901,0.135720428909967,0.0194469709625724,0.0130925200626164,0.0529826319925256,0.0208020096647052,0.0574623033182979,0.0510088541569988,0.0638105668269201,0.130912825843496,0.0218724283654768,0.017541254431719,-0.000954577,0.0001948860890519,0.0021712884154797,-0.0122332,0.0012738002780225,0.0099043953203065,-0.007459407,-0.000195675,0.0036865950910139,-0.017780681,-0.005803956,0.0099282972731479,0.0016282801764353,0.0059758232235891,-0.029554404,0.0129697475298156,0.0234335498558338,-0.003377225,0.0015433470076623,0.0046491161771687,GCA_016862675.1,26.5,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,-,train,-,-,train,-,train,-,train,train,train,train,train,train,train,train,GCA_016862675.1,26.5,train,train,valid,train,train,-
GCA_016862715,Bacteria,Actinomycetota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Cellulomonas,Cellulomonas marina,29.3658752716108,12.41194767223,38.2584792214643,26.5,4.0,37.0,train,0.161239211885101,0.0045047564014141,0.0690377218980868,0.0522738146277207,0.0196966590241144,0.105032278909663,0.0169316706122119,0.0177083527503867,0.0091337819449363,0.0972530306137031,0.0093077587438875,0.0138995035447772,0.0646696615529914,0.0269415500090095,0.0742011047526733,0.0470234433736586,0.0722562926786835,0.105181401880192,0.0155647100490241,0.0181432947477647,0.150000455516533,0.0056620705048489,0.0678582979169229,0.0564806337146006,0.0213694193530754,0.0963645225503459,0.0231550441623278,0.0207829418168732,0.0123467756262213,0.103060615585043,0.0134673462973338,0.0122488395716322,0.0639317454026993,0.0255487835430986,0.0879477158123454,0.0436202631974527,0.0615653370139069,0.103421612437423,0.0146778814837084,0.0164896984936068,0.165659275357397,0.0037607389045468,0.0317667832524024,0.0242028591802777,0.0357057964616795,0.106641991239091,0.0111463886719413,0.0300010187103127,0.0065112567489558,0.143680600359944,0.01651159631906,0.0117151685965567,0.0548999966042989,0.0199752113823898,0.0621498183299942,0.0455533294848721,0.0602057794831743,0.134461272029611,0.019134775374376,0.0163163435091174,0.0112387563685678,-0.001157314,0.0011794239811639,-0.004206819,-0.00167276,0.0086677563593165,-0.006223374,-0.003074589,-0.003212994,-0.005807585,-0.004159588,0.001650663973145,0.000737916150292,0.0013927664659108,-0.013746611,0.0034031801762059,0.0106909556647765,0.0017597894427687,0.0008868285653157,0.0016535962541578,GCA_016862715.1,26.5,-,-,-,-,-,-,-,train,-,-,-,train,train,-,-,-,train,train,-,-,-,train,train,-,train,train,train,train,train,train,train,train,train,train,train,GCA_016862715.1,26.5,train,train,valid,train,train,-
